	Lemma	Fonetisch	Woordsoort	Vormen	ERK	Synoniem of definitie	Voorbeeldzin	Count
	verantwoorden							171
zich	verantwoorden voor							172
de	verantwoording							173
	verassen					cremeren, tot as maken		174
de	verassing					crematie		175
	verbaal							176
	verbaasd							177
het	verband							178
	verbannen							179
	verbazen							180
zich	verbazen							181
de	verbazing							182
	verbazingwekkend							183
zich	verbeelden							184
de	verbeelding							185
	verbergen							186
	verbeten							187
	verbeteren							188
de	verbetering							189
	verbieden							190
	verbijsterd							191
	verbijsterend							192
de	verbijstering							193
	verbijten							194
	verbinden							195
de	verbintenis							196
	verbitterd							197
het	verblijf							198
de	verblijfplaats							199
de	verblijfsvergunning							200
	verblijven							201
	verblind							202
	verbloemen							203
	verbluffend							204
het	verbod							205
	verbolgen							206
het	verbond							207
de	verbondenheid							208
	verbouwen							209
	verbouwereerd							210
de	verbouwing							211
	verbranden							212
	verbreden							213
zich	verbreden							214
	verbreken							215
	verbrijzelen							216
	verbruiken							217
	verdacht							218
de	verdachte							219
	verdacht op							220
	verdampen							221
	verdedigen							222
	verdeeld							223
	verdelen							224
	verdenken							225
	verder							226
	verder							226
	verderfelijk							227
	verderop							228
	verdienen							229
de	verdienste							230
	verdienstelijk							231
de	verdiensten							232
zich	verdiepen in							233
de	verdieping							234
	verdoezelen							235
	verdonkeremanen							236
	verdord							237
	verdorven							238
	verdoven							239
de	verdoving							240
	verdraagzaam							241
het	verdrag							242
	verdragen							243
het	verdriet							244
	verdrietig							245
	verdrijven							246
	verdringen							247
	verdrinken							248
de	verdrukking							249
	verdubbelen							250
	verduidelijken							251
	verduisteren							252
	verduren							253
	verdwaasd							254
	verdwalen							255
	verdwijnen							256
	vereisen							257
de/het	vereiste							258
	verenigen							259
de	vereniging							260
	vereren							261
	verergeren							262
de	verf				A2			263
	verfijnen							264
	verfilmen							265
	vergaan							266
	vergaand							267
	vergaan van							268
	vergaderen							269
de	vergadering							270
	vergallen							271
	vergaren							272
	vergeefs							273
het	vergeet-mij-nietje							274
	vergelijkbaar							275
	vergelijken							276
de	vergelijking							277
	vergen							278
de	vergetelheid							279
	vergeten							280
	vergeven							281
de	vergeving							282
	vergezellen							283
het	vergiet							284
het	vergif							285
de	vergiffenis							286
	vergiftigen							287
zich	vergissen							288
zich	vergissen in							289
de	vergissing							290
	vergoeden							291
de	vergoeding							292
het	vergrijp							293
zich	vergrijpen aan							294
de	vergrijzing							295
	vergroten							296
de	vergroting							297
	verguizen							298
de	vergunning							299
het	verhaal							300
	verhalen op							301
	verhandelen							302
de	verhandeling							303
	verheffen							304
	verhelderen							305
	verhelpen							306
	verheugd							307
	verheugen							308
zich	verheugen op							309
	verheven							310
	verhinderen							311
	verhit							312
	verhogen							313
de	verhoging							314
het	verhoor							315
	verhoren							316
zich	verhouden tot							317
de	verhouding							318
	verhuizen							319
de	verhuizing							320
	verhullen							321
	verhuren							322
de	verjaardag							323
	verjagen							324
	verjaren					een jaar ouder worden		325
het	verkeer							326
	verkeerd							327
het	verkeersbord							328
het	verkeerslicht							329
	verkeken							330
	verkennen							331
	verkeren							332
	verkeren in							333
de	verkering							334
	verkiezen							335
de	verkiezing							336
de	verkiezingen							337
	verklappen							338
	verklaren							339
de	verklaring							340
zich	verkleden							341
	verkleinen							342
	verkleumd							343
	verklikken							344
	verknallen							345
	verknocht aan							346
	verknoeien							347
	verkondigen							348
de	verkoop							349
	verkopen				A2			350
	verkouden							351
	verkrachten							352
	verkrijgbaar							353
	verkrijgen							354
	verkwisten							355
	verlagen							356
zich	verlagen tot							357
	verlamd							358
	verlammen							359
	verlangen							360
het	verlangen							361
	verlangen naar							362
	verlaten							363
	verleden							364
het	verleden							365
	verlegen							366
	verlegen met							367
	verlegen om							368
	verleggen							369
	verleidelijk							370
	verleiden							371
de	verleiding							372
	verlenen							373
het	verlengde							374
	verlengen							375
de	verlenging							376
	verleren					vergeten wat je geleerd hebt, hoe je iets moet doen		377
	verlichten							378
de	verlichting							379
	verliefd							380
het	verlies							381
	verliezen							382
	verloederen							383
het	verlof							384
	verloochenen							385
	verloofd							386
	verlopen							387
	verloren							388
de	verloskundige							389
	verlossen							390
	verloten							391
zich	verloven							392
de	verloving							393
	verluchten							394
	verluiden							395
het	vermaak							396
	vermakelijk							397
	vermaken							398
zich	vermaken					zich amuseren, plezier maken		399
	vermaken aan							400
	vermanen							401
	vermeend							402
	vermelden							403
de	vermelding							404
	vermengen							405
	vermenigvuldigen							406
zich	vermenigvuldigen							407
	vermijden							408
	verminderen							409
	verminken							410
	vermist							411
	vermits							412
	vermoedelijk							413
	vermoeden							414
het	vermoeden							415
de	vermoeidheid							416
	vermoeien							417
	vermoeiend							418
het	vermogen							419
	vermogend							420
de	vermogensbelasting							421
zich	vermommen							422
	vermoorden							423
	vermurwen							424
	vernederen							425
	vernemen							426
	vernielen							427
	vernietigen							428
	vernietigend							429
	vernieuwen							430
de	vernieuwing							431
de/het	vernis							432
	vernuftig							433
	veronderstellen							434
de	veronderstelling							435
	verongelijkt							436
	verongelukken							437
de	verontreiniging							438
	verontrusten							439
	verontrustend							440
zich	verontschuldigen							441
de	verontschuldiging							442
	verontwaardigd							443
de	verontwaardiging							444
	veroordelen							445
de	veroordeling							446
zich	veroorloven							447
	veroorzaken							448
de	verordening							449
	verouderd							450
	veroveren							451
	verpakken							452
de	verpakking							453
	verpesten							454
	verplaatsen							455
zich	verplaatsen in							456
het	verpleeghuis							457
de	verpleegkundige							458
de	verpleegster							459
	verplegen							460
de	verpleging							461
	verpletterend							462
	verplicht							463
	verplichten tot							464
de	verplichting							465
het	verraad							466
	verraden							467
	verrassen							468
	verrassend							469
de	verrassing							470
de	verrekijker							471
	verrekken							472
	verreweg							473
	verrichten							474
	verrijken							475
zich	verrijken							476
	verrijzen							477
	verroeren							478
	verruilen voor							479
	verrukkelijk							480
	verrukt							481
	vers							482
het	vers							483
	verschaffen							484
	verscheidene							485
de	verscheidenheid							486
	verscherpen							487
	verscheuren							488
het	verschiet							489
	verschieten							490
	verschijnen							491
de	verschijning							492
het	verschijnsel							493
het	verschil							494
	verschillen							495
	verschillend							496
	verschillende					meer dan één		497
het	verschot							498
	verschoten							499
	verschrikkelijk							500
	verschrikkelijk							500
de	verschrikking							501
	verschrompelen							502
zich	verschuilen							503
	verschuiven							504
de	verschuiving							505
	verschuldigd							506
de	versie							507
	versieren							508
	verslaafd							509
de	verslaafde							510
	verslaan							511
het	verslag							512
	verslagen							513
de	verslaggeefster							514
de	verslaggever							515
zich	verslapen							516
de	verslaving							517
	verslechteren							518
	versleten							519
	verslijten							520
zich	verslikken							521
	verslinden							522
de	versnapering							523
	versnellen							524
de	versnelling							525
	verspelen							526
	versperren							527
	verspillen							528
	verspreiden							529
zich	verspreiden							530
zich	verspreken					iets fouts zeggen		531
zich	verspreken					iets zeggen dat je niet wou zeggen		531
	verstaan							532
	verstaan onder							533
het	verstand				B1			534
	verstandelijk							535
de	verstandhouding							536
	verstandig							537
het	verstek							538
de	verstekeling							539
	versterken							540
de	versterker							541
de	versterking							542
	versteviging							543
	verstoken van							544
	verstommen					stil worden, stoppen met praten of geluid maken		545
	verstoppen					verbergen, op een geheime plaats zetten		546
	verstopt							547
	verstoren							548
	verstoten							549
	verstrekken				B2	geven, leveren, aanbieden		550
	verstrijken					voorbijgaan		551
	verstrooid							552
	verstuiken							553
	versturen							554
	versus					tegen		555
	vertalen				A2	veranderen naar een andere taal	Ik vertaal de tekst van het Duits naar het Frans	556
	vertalen in							557
de	vertaling							558
de	verte							559
	vertederen							560
	vertegenwoordigen							561
de	vertegenwoordiger							562
de	vertegenwoordigster							563
de	vertegenwoordiging							564
	vertellen							565
de	vertelling							566
	verteren							567
	verticaal							568
het	vertier							569
	vertikken							570
	vertoeven							571
	vertolken							572
de	vertolking							573
	vertonen							574
zich	vertonen							575
de	vertoning							576
het	vertoon							577
	vertragen							578
de	vertraging						Mijn trein heeft weer tien minuten vertraging!	579
het	vertrek					moment dat iets/iemand vertrekt		580
het	vertrek					kamer, ruimte		580
	vertrekken							581
	vertroetelen							582
	vertrouwd							583
	vertrouwd met							584
	vertrouwelijk							585
	vertrouwen							586
het	vertrouwen							587
	vertrouwen op							588
	vertwijfeld							589
	veruit							590
	vervaardigen							591
	vervaarlijk							592
het	verval							593
	vervallen		bnw			over datum, niet vers meer		594
	vervallen		ww					595
	vervallen aan		ww					596
	vervangen							597
de	verve							598
zich	vervelen				B1			599
	vervelend							600
	verven							601
	verversen							602
het	vervoer							603
	vervoeren							604
het	vervoermiddel							605
het	vervolg							606
	vervolgen							607
	vervolgens							608
het	vervolgonderwijs							609
	vervreemden							610
	vervuilen							611
de	vervuiling							612
	vervullen							613
	verwaand							614
	verwaarlozen							615
	verwachten							616
de	verwachting							617
	verwant							618
de	verwant							619
	verward							620
	verwarmen							621
de	verwarming							622
	verwarren							623
de	verwarring							624
het	verweer							625
	verwekken							626
	verwelkomen							627
	verwend							628
	verwennen							629
de	verwensing							630
zich	verweren							631
	verwerken							632
	verwerpelijk							633
	verwerpen							634
	verwerven							635
	verwezenlijken							636
	verwijderen					weg doen		637
	verwijderen					deleten	Ben je zeker dat je het bestand wil verwijderen?	637
zich	verwijderen					weggaan		638
het	verwijt							639
	verwijten							640
	verwijzen naar							641
de	verwikkeling							642
	verwisselen							643
	verwoed							644
	verwoesten							645
	verwonden							646
	verwonderen							647
zich	verwonderen over							648
de	verwondering							649
	verwonderlijk							650
de	verwonding							651
	verwoorden							652
	verworden tot							653
	verzachten							654
	verzadigd							655
	verzamelen							656
de	verzameling							657
	verzeild							658
de	verzekeraar							659
	verzekeren							660
zich	verzekeren van							661
de	verzekering							662
de	verzekeringsmaatschappij							663
	verzenden							664
het	verzet							665
	verzetten							666
zich	verzetten							667
	verzieken							668
	verzilveren							669
	verzinnen							670
het	verzoek							671
	verzoeken							672
	verzoenen							673
zich	verzoenen met							674
	verzorgen							675
het	verzorgingshuis							676
	verzuchten							677
het	verzuim		znw			als je iets moet doen, maar het niet doet		678
	verzuimen							679
	verzwakken							680
	verzwijgen							681
	verzwikken							682
het	vest							683
	vestigen							684
zich	vestigen							685
de	vestiging							686
de	vesting							687
	vet							688
het	vet							689
de	vete							690
de	veter							691
de	veteraan							692
het	veto							693
het	veulen		znw			babypaard		694
de	vezel							695
	via							696
het	viaduct							697
	vice-							698
de	video							699
de	videoband							700
de	videocamera							701
de	videoclip							702
de	videorecorder							703
de	videotheek							704
	vier							705
	VIER					4		705
	vierde					4de		706
	vieren							707
de	vierhoek							708
	vierkant							709
het	vierkant							710
de	vierkante meter					m²		711
het	viertal							712
	vies							713
het	vignet							714
de	vijand							715
de	vijandin							716
	vijandelijk							717
	vijandig							718
	vijf							719
	VIJF							719
	vijfde							720
	vijftien							721
	vijftig							722
de	vijg							723
de	vijl							724
de	vijs							725
de	vijver							726
de	villa							727
	villen							728
het	vilt							729
de	viltstift							730
de	vin							731
	vinden				A1			732
de	vind-ik-leuk							733
de	vinger							734
de	vink					soort vogel		735
het	vinkje					symbool: ✓		736
	vinnig							737
het	violet							738
de	violist							739
de	violiste							740
de	viool					soort instrument: 🎻		741
het	viooltje					soort bloem		742
de	vip							743
	virtueel							744
	virtuoos							745
de	virtuoos							746
het	virus							747
de	vis							748
	viseren							749
de	visie							750
het	visioen							751
de	visite							752
het	visitekaartje							753
	vissen							754
de	Vissen							755
	vissen naar							756
de	visserij							757
de	visstick							758
	visueel							759
het	visum							760
	vitaal							761
de	vitamine							762
de	vitrage							763
de	vitrine							764
	vitten op							765
de	vizier							766
het	vizier							767
de	vla							768
de	vlaag							769
de	vlaai							770
	Vlaams							771
het	Vlaams							772
het	Vlaams							772
	Vlaanderen							773
de	vlag							774
	vlak							775
het	vlak							776
	vlakaf							777
	vlakbij							778
de	vlakte							779
de	vlam							780
de	Vlaming							781
de	vlecht							782
	vlechten							783
de	vleermuis							784
het	vlees							785
de	vleeswaren							786
	vleien							787
de	vlek							788
	vlekkeloos							789
de	vleugel							790
de	vleugel					vleugelpiano		790
de	vleugelpiano							791
het	vleugje							792
de	vlieg							793
de	vliegbasis							794
	vliegen							795
het	vliegenraam							796
de	vlieger							797
het	vliegtuig							798
het	vliegveld							799
de	vliering							800
het	vlies							801
	vlijtig							802
de	vlinder							803
de	vlinderdas							804
	v.l.n.r.							805
de	vlo							806
de	vloed							807
	vloeibaar							808
	vloeien							809
	vloeiend							810
de	vloeistof							811
de	vloek							812
	vloeken							813
de	vloer							814
de	vlog							815
de	vlok							816
de	vloot							817
	vlot							818
het	vlot							819
de	vlucht							820
de	vluchteling							821
	vluchten							822
de	vluchtheuvel							823
	vluchtig							824
het	vluchtmisdrijf							825
de	vluchtstrook							826
	vlug							827
het	vmbo							828
de	VN							829
	vnl.							830
	vocaal							831
het	vocabulaire							832
het	vocht							833
	vochtig							834
de/het	vod							835
	voeden							836
	voederen							837
de	voeding							838
het	voedsel							839
de	voedselbank							840
	voedzaam							841
	voege							842
	voegen							843
	voelbaar							844
	voelen							845
zich	voelen							846
	voelen voor							847
het	voer							848
	voeren							849
	voeren naar							850
de	voertaal							851
het	voertuig							852
de	voet				A1			853
te	voet				A1			854
de	voetbal							855
het	voetbal							856
de	voetbalclub							857
	voetballen							858
de	voetbalwedstrijd							859
de	voetganger							860
het	voetlicht							861
het	voetpad							862
het	voetspoor							863
de	voetstap							864
het	voetstuk							865
de	vogel							866
	vogelvrij							867
de	voicemail							868
	vol				A2	↔ leeg	Het glas is vol.	869
	volbrengen							870
	voldaan							871
	voldoen							872
	voldoende							873
de	voldoende							874
de	voldoening							875
	voldongen							876
de	volgeling							877
	volgen							878
	volgend							879
	volgens							880
	volgen uit							881
de	volgorde							882
	volhouden							883
het	volk							884
	volkomen							885
	volkoren-							886
	volksdansen							887
de	volksgezondheid							888
de	volkshuisvesting							889
de	volksjury							890
het	volkslied							891
de	volksmond							892
de	volkstuin							893
de	volksvertegenwoordiger							894
de	volksvertegenwoordiging							895
	volledig							896
de	vollemaan							897
het	volleybal							898
	volmaakt							899
de	volmacht							900
	volmondig							901
	volop							902
	volslagen							903
	volstaan							904
	volstaan met							905
	volstrekt							906
de	volt							907
	voltooid							908
	voltooien							909
	voltrekken							910
zich	voltrekken							911
	voluit							912
het	volume							913
	volwaardig							914
	volwassen							915
de	volwassene							916
	volzet							917
de	vondeling							918
de	vondst							919
de	vonk							920
het	vonnis							921
de	voogd							922
de	voogdes							923
de	voogdij							924
	voor		bw					925
	voor		ovw					926
	voor		vz					927
	vooraan							928
	vooraanstaand							929
	vooraf							930
	voorafgaan aan							931
	voorafgaand							932
	vooral							933
	vooralsnog							934
de	vooravond							935
	voorbaat							936
	voorbarig							937
het	voorbeeld							938
	voorbeeldig							939
het	voorbehoedmiddel							940
het	voorbehoud							941
	voorbehouden					gereserveerd		942
	voorbereiden							943
zich	voorbereiden							944
de	voorbereiding							945
	voorbij		bnw					946
	voorbij		bw					947
	voorbij		vz					948
	voorbijgaan							949
	voorbijgaan aan							950
de	voorbijganger							951
de	voorbijgangster							952
	voordat							953
het	voordeel							954
	voordelig							955
de	voordeur							956
	voordoen							957
zich	voordoen							958
zich	voordoen als							959
de	voordracht							960
	voordragen							961
	voorgaan							962
de	voorganger							963
de	voorgangster							964
het	voorgerecht							965
het	voorgevoel							966
	voorgoed							967
de	voorgrond							968
de	voorhand							969
	voorhanden							970
	voorheen							971
de	voorheffing							972
de	voorhoede							973
het	voorhoofd							974
	voorhouden							975
	voorin							976
het	voorjaar							977
de	voorkant							978
de	voorkennis					wat je al weet wanneer je begint		979
de	voorkeur							980
	voorkomen							981
	voorkomen							981
het	voorkomen							982
	voorkomend							983
	voorleggen							984
de	voorletter					eerste letter van je naam, initiaal		985
	voorlezen							986
	voorlichten							987
de	voorlichting							988
de	voorliefde							989
de	voorloper							990
	voorlopig							991
	voormalig							992
de	voorman							993
	voornaam							994
de	voornaam							995
het	voornaamwoord							996
	voornamelijk							997
zich	voornemen							998
het	voornemen							999
het	vooroordeel							1000
	voorop							1001
de	voorouders							1002
	voorover							1003
de	voorpagina							1004
de	voorraad							1005
de	voorrang							1006
het	voorrecht							1007
de	voorronde							1008
	voorschieten							1009
het	voorschot							1010
het	voorschrift							1011
	voorschrijven							1012
	voorspelbaar							1013
	voorspellen							1014
de	voorspelling							1015
de	voorspoed							1016
	voorspoedig							1017
de	voorsprong							1018
	voorst							1019
	voorstaan							1020
de	voorstad							1021
de	voorstander							1022
de	voorstandster							1023
het	voorstel							1024
	voorstellen							1025
zich	voorstellen							1026
de	voorstelling							1027
	voort							1028
	voortaan							1029
het	voortbestaan							1030
zich	voortbewegen							1031
	voortbrengen							1032
	voortdurend							1033
het	voorteken							1034
de	voortgang							1035
	voortijdig							1036
	voortkomen uit							1037
het	voortouw							1038
zich	voortplanten							1039
	voortreffelijk							1040
	voortrekken							1041
	voorts							1042
de	voortuin							1043
	voortvarend							1044
	voortvloeien uit							1045
	voortzetten							1046
	vooruit							1047
	vooruitgaan							1048
de	vooruitgang							1049
	vooruitlopen op							1050
	vooruitstrevend							1051
het	vooruitzicht							1052
het	voorval							1053
de	voorwaarde							1054
	voorwaardelijk							1055
	voorwaarts							1056
	voorwenden							1057
het	voorwerp							1058
het	voorwoord							1059
de	voorzet							1060
het	voorzetsel							1061
	voorzichtig							1062
	voorzien							1063
	voorzien in							1064
de	voorziening							1065
	voorzien van							1066
	voorzitten							1067
de	voorzitter							1068
de	voorzitster							1069
de	voorzorg							1070
	vorderen							1071
	voren							1072
	vorig							1073
de	vork							1074
de	vorkheftruck							1075
de	vorm							1076
	vormen							1077
de	vormgeefster							1078
de	vormgever							1079
de	vormgeving							1080
het	vormsel							1081
de	vorst							1082
de	vorst							1082
het	vorstenhuis							1083
de	vorstin							1084
de	vos							1085
de	vouw							1086
de	VPRO							1087
de	vraag				A1			1088
het	vraaggesprek							1089
het	vraagstuk							1090
het	vraagteken					symbool: ?		1091
de	vracht							1092
de	vrachtauto							1093
de	vrachtwagen				A2			1094
	vragen				A1			1095
de	vrede				A2			1096
het	vredegerecht							1097
	vredelievend							1098
de	vrederechter							1099
het	vredesakkoord							1100
de	vredesmacht							1101
	vredig							1102
	vreedzaam							1103
	vreemd				A2			1104
de	vreemde					persoon die je niet kent		1105
de	vreemdeling					persoon uit het buitenland		1106
	vreemdgaan							1107
de	vrees				A2			1108
de	vrek							1109
	vreselijk							1110
	vreten							1111
de	vreugde				A2			1112
	vrezen				A2			1113
de	vriend				A1			1114
	vriendelijk							1115
de	vriendin							1116
de	vriendjespolitiek							1117
de	vriendschap							1118
	vriendschappelijk							1119
het	vriespunt							1120
	vriezen							1121
de	vriezer							1122
	vrij		bnw		A2			1123
	vrij		bw		A2			1124
	vrijblijvend							1125
de	vrijbuiter							1126
de	vrijdag				A1			1127
de	vrijer							1128
	vrijgesproken							1129
	vrijgevig							1130
de	vrijgezel							1131
de	vrijheid				A2			1132
	vrijkomen							1133
	vrijlaten							1134
de	vrijmarkt							1135
	vrijmoedig							1136
de	vrijplaats							1137
	vrijpostig							1138
	vrijspreken							1139
de	vrijstelling							1140
	vrijuit							1141
	vrijwaren							1142
	vrijwel				A2			1143
	vrijwillig							1144
de	vrijwilliger							1145
het	vrijwilligerswerk							1146
de	vrijwilligster							1147
de	vroedvrouw							1148
	vroeg				A1			1149
	vroeger		bnw		A2	ex-		1150
	vroeger		bw		A2	voor nu		1151
	vroegtijdig							1152
	vrolijk				A2			1153
	vroom							1154
de	vrouw				A1			1155
	vrouwelijk				A2			1156
het	vrouwtje							1157
de	VRT					(BE) Vlaamse radio en televisie		1158
de	vrucht				A2			1159
	vruchtbaar							1160
het	vruchtensap							1161
de	VS							1162
de	VTM					(BE) Vlaamse televisiemaatschappij		1163
	vuil				A2			1164
het	vuil				A2			1165
het	vuilnis							1166
de	vuilnisbak							1167
de	vuilnisbelt							1168
de	vuilnisemmer							1169
de	vuilniszak							1170
de	vuist							1171
	vulgair							1172
de	vulkaan							1173
	vullen				A2	vol maken		1174
	vunzig							1175
	vurig							1176
het	vuur				A2			1177
de	vuurtoren							1178
het	vuurwapen							1179
het	vuurwerk							1180
	v.v.		afk			vice versa: in twee richtingen		1181
de	VVD					(NL) politieke partij		1182
de	VVV					Vereniging voor vreemdelingenverkeer		1183
het	vwo					(NL) voorbereidend wetenschappelijk onderwijs		1184
	VWS					volksgezondheid, welzijn en sport		1185
de	vzw					(BE) vereniging zonder winstoogmerk		1186
